time,arch_name,nvidia_gpu_0,package_0,dram_0
1.7989439964294434,a02012222,12985,4634876.0,163146.0
1.1752640008926392,a02021000,6146,2986076.0,101379.0
1.4223999977111816,a02021001,11875,3570486.0,123047.0
1.427839994430542,a02021002,5736,3588736.0,124695.0
1.6499840021133423,a02021011,13233,4178700.0,143310.0
1.6224960088729858,a02021012,13442,4231557.0,149230.0
1.6500799655914307,a02021021,12866,4186391.0,145630.0
1.6167360544204712,a02021022,13586,4234303.0,149048.0
1.3335679769515991,a02021100,5522,3551992.0,119263.0
1.5556800365447998,a02021101,11716,3892446.0,134826.0
1.5649919509887695,a02021102,12595,3932973.0,137817.0
1.812991976737976,a02021111,12866,4485890.0,159485.0
1.7985279560089111,a02021112,13523,4555042.0,159729.0
1.8006399869918823,a02021121,12512,4530323.0,158935.0
1.8082239627838135,a02021122,12383,4549243.0,160888.0
1.3455359935760498,a02021200,13308,3334159.0,116028.0
1.56876802444458,a02021201,12603,3937796.0,137268.0
1.5993599891662598,a02021202,13374,3986440.0,139831.0
1.8042880296707153,a02021211,13255,4535938.0,156921.0
1.8156800270080566,a02021212,13286,4600635.0,162902.0
1.8013440370559692,a02021221,20288,4573841.0,160156.0
1.8186240196228027,a02021222,13596,4614002.0,163329.0
1.1782079935073853,a02022000,6491,2992852.0,105102.0
1.41103994846344,a02022001,12886,3529105.0,123351.0
1.4169600009918213,a02022002,13576,3609488.0,127868.0
1.6526399850845337,a02022011,12490,4116139.0,143737.0
1.6525119543075562,a02022012,12351,4154469.0,146911.0
1.6535359621047974,a02022021,12507,4287770.0,149109.0
1.65392005443573,a02022022,13428,4209279.0,152343.0
1.3392640352249146,a02022100,12606,3338553.0,116028.0
1.582527995109558,a02022101,12159,3921011.0,136291.0
1.56876802444458,a02022102,13066,4055715.0,143493.0
1.8165760040283203,a02022111,13034,4496021.0,157043.0
1.8543039560317993,a02022112,13081,4534596.0,159851.0
1.8206720352172852,a02022121,12479,4556323.0,162414.0
1.8165760040283203,a02022122,19426,4559620.0,162292.0
1.3429759740829468,a02022200,5673,3377555.0,117310.0
1.574463963508606,a02022201,12226,3934011.0,140564.0
1.581055998802185,a02022202,13282,3955434.0,140747.0
1.8030400276184082,a02022211,13041,4498645.0,158630.0
1.8065919876098633,a02022212,19974,4555347.0,164672.0
1.822111964225769,a02022221,12458,4578785.0,162902.0
1.8196799755096436,a02022222,13303,4567066.0,164368.0
0.8817920088768005,a02100000,6051,2177302.0,78674.0
1.1018240451812744,a02100001,11407,2759026.0,96740.0
1.0911040306091309,a02100002,5680,2776665.0,99487.0
1.3373440504074097,a02100011,12430,3322379.0,117248.0
1.3348159790039062,a02100012,5320,3431327.0,124328.0
1.3365440368652344,a02100021,6727,3362113.0,120178.0
1.3362239599227905,a02100022,13045,3403007.0,122192.0
1.0134400129318237,a02100100,6304,2544793.0,88683.0
1.2510720491409302,a02100101,12201,3150200.0,111999.0
1.3082239627838135,a02100102,6227,3158317.0,112243.0
1.4946240186691284,a02100111,13054,3711173.0,129577.0
1.4909119606018066,a02100112,13000,3737600.0,134826.0
1.4969279766082764,a02100121,12709,3753714.0,134704.0
1.4979519844055176,a02100122,13830,3768118.0,135010.0
1.012992024421692,a02100200,5983,2583184.0,90576.0
1.2472319602966309,a02100201,12113,3150810.0,112365.0
1.3228479623794556,a02100202,6425,3181754.0,114013.0
1.4950400590896606,a02100211,12734,3709524.0,130798.0
1.4942079782485962,a02100212,12572,3763296.0,136169.0
1.499616026878357,a02100221,13082,3796927.0,135620.0
1.4887679815292358,a02100222,11921,3773734.0,137817.0
1.1031359434127808,a02101000,5634,2753838.0,94726.0
1.3598719835281372,a02101001,11137,3352469.0,119446.0
1.3373440504074097,a02101002,6008,3330558.0,119019.0
1.611583948135376,a02101011,12102,3907766.0,137512.0
1.5749119520187378,a02101012,12691,3989248.0,145203.0
1.619968056678772,a02101021,13051,3925894.0,140136.0
1.6094080209732056,a02101022,13407,3986867.0,143982.0
